"","tank","trial.date","pop","food.treat","avgspeed","maxspeed","max.accel","swimming.time","freezing.time","burst.swimming.time","tot.dist.traveled","avg.d.from.center","prop.d.from.center","bday","time.mother.in.food.treat","mother.SL.mm","brood.size","age","PC1","PC2","PC3","PC4","PC5","week.of.measure","mom.sl.2"
"27","12-BON-H",2019-07-16,"BON","H",2.54194105279316,33.7370125446198,19.6638186665637,66.4666666666667,53.4666666666667,1.23333333333333,307.998524230105,26.2280284430043,0.565829446419904,2019-06-22,0,66,25,24,-1.29709445871476,-0.453774355394599,-0.368766348852376,0.031731686166989,-0.0105550254145709,4,66
"28","13-BON-H",2019-07-16,"BON","H",2.36951753193657,30.1243618307208,20.3221712027018,61.3333333333333,57.3666666666667,1.63333333333333,285.131943009701,15.3340295289578,0.330808145134177,2019-07-02,8,46,6,14,-1.64528225506115,-0.878998193053778,-1.44976373942042,0.0159387535782954,-0.0262012776363476,2,46
"30","18-BON-L",2019-07-16,"BON","L",15.2853011180647,2647.10242895657,2637.24193263259,76.0666666666667,11.3333333333333,23.2,1690.55430365795,42.7140952374567,0.921491026863046,2019-07-08,14,45,7,8,8.49921935215966,-4.41831839020999,0.37211666940398,0.0691621841820966,-0.276085104601693,2,45
"31","21-BON-H",2019-07-16,"BON","H",2.21494676374071,24.4904920257276,19.2826473936228,70.9666666666667,49.3666666666667,0.233333333333333,267.048748148339,30.5352396127231,0.658750914652705,2019-06-26,2,NA,8,20,-1.26817021590216,-0.354453536334673,0.112937691836672,0.0280119957026161,-0.0212566332748131,3,49.7627118644068
"32","22-BON-H",2019-07-16,"BON","H",9.0130180909113,1287.42353902772,780.863884083997,84.4666666666667,16.2333333333333,19.6666666666667,1084.86694420936,36.5295705751614,0.78806940222049,2019-06-27,3,67,48,19,2.99693162162383,-1.44805113350404,0.0580432553673881,0.230762924298491,0.778145493041122,3,67
"34","27-BON-L",2019-07-16,"BON","L",2.86637430397758,25.8797115379646,21.9483427065662,72.7333333333333,40.2666666666667,1.33333333333333,327.72212875477,26.4049664286088,0.569646611810846,2019-06-27,3,45,5,19,-1.24184216851497,-0.391486962488684,-0.384007912150539,0.00567793745185919,-0.0271235283519607,3,45
"35","29-BON-H",2019-07-16,"BON","H",2.18115412512029,21.1816719758196,14.8039149654051,61.7666666666667,58.4,0.533333333333333,263.265302902019,33.5911301515837,0.724677061396096,2019-07-02,8,46,7,14,-1.20087400616862,-0.240654866514311,0.426413986611645,0.03089234456151,-0.0161560064992844,2,46
"37","35-BON-L",2019-07-16,"BON","L",1.38552986410873,17.1764670525743,17.1764670525743,52.7666666666667,65.7666666666667,0.233333333333333,164.554763527314,32.279187950747,0.696373922605182,2019-06-30,6,65,33,16,-1.42969881960693,-0.450987651549835,0.403848487494674,0.0152773883444801,-0.025310404793991,3,65
"39","53-BON-L",2019-07-16,"BON","L",7.6524076454603,604.662853563393,593.020600106544,57.0333333333333,41.3,13.2,853.498532723672,41.6035891725518,0.897533563444986,2019-07-16,22,46,18,0,1.68291555928887,-0.45633014451027,0.692046476864355,0.0237164951281106,-0.0653986199748803,1,46
"40","01-BON-L",2019-07-24,"BON","L",1.66418549141911,162.511887062131,162.252289447079,51.2,71.3,0.8,205.194071091976,33.1990228951044,0.716217949330046,2019-07-08,14,NA,22,16,-0.971178155878035,-0.744528010562806,0.494708553425291,0.0351243087230567,-0.0397306355291947,3,49.7627118644068
"41","02-BON-L",2019-07-24,"BON","L",0.819787509129479,17.8860455383521,11.6182708136193,31.7666666666667,88.4,0.0333333333333333,98.5384585973633,10.6135249983163,0.228970507158457,2019-06-21,0,NA,12,33,-2.16752034237178,-1.33725265108516,-1.71953383156744,-0.007072262592619,-0.0295789334400761,5,49.7627118644068
"42","07-BON-H",2019-07-24,"BON","H",0.957728809959723,11.3858368888881,9.19116999085089,40.9333333333333,79.5333333333333,0,115.374397306481,37.1712642640109,0.801912958381102,2019-07-22,28,45,26,2,-1.4098613291918,-0.341655888010665,0.955501541232554,0.0183722844589324,-0.0153250236389518,1,45
"43","09-BON-L",2019-07-24,"BON","L",11.5247216851582,75.8972937721779,63.5548520751217,66.9333333333333,15.6333333333333,38.0333333333333,1389.88143523008,38.8624782266239,0.838398303145861,2019-06-21,0,NA,14,33,1.27907669748233,1.71939182301505,-0.304195290550963,0.147739473399108,-0.0420350079266507,5,49.7627118644068
"45","12-BON-H",2019-07-24,"BON","H",8.93769883248294,351.70433600247,218.406415157278,87.0666666666667,13.8,19.7666666666667,1078.18440249186,30.0233613078306,0.647707926098644,2019-06-22,0,66,25,32,0.954238545748025,0.300040775465123,-0.790667196285692,0.137781217309939,0.161377319868228,5,66
"46","13-BON-H",2019-07-24,"BON","H",1.87781147222099,21.110226356075,19.2554728140963,61.6666666666667,58.9333333333333,0.166666666666667,226.777032128554,44.460714121454,0.959171647744877,2019-07-02,8,46,6,22,-0.96566719882558,0.0824059257443606,1.57170229398955,0.0367932663657618,-0.0145137760658568,4,46
"47","14-BON-H",2019-07-24,"BON","H",16.0019705391444,303.615233478164,303.615233478164,65.6666666666667,3.3,50.9666666666667,1919.16966666139,45.2363167257733,0.975904083169733,2019-07-24,30,35,11,0,3.08239237232828,2.22543868763575,-0.199492096390976,0.197248022257873,-0.0970108116714,1,35
"49","18-BON-L",2019-07-24,"BON","L",10.0445550025095,606.241753875431,479.881172117291,76.5,17.0333333333333,26.3666666666667,1204.34214480089,27.2242107098115,0.587320549412481,2019-07-08,14,45,7,16,1.77069475259366,-0.274144530435277,-1.15074792408898,0.146064445338703,0.119087329763907,3,45
"50","21-BON-H",2019-07-24,"BON","H",2.99920804466339,115.023475864712,68.6815678297981,53.4666666666667,62.7,4.43333333333333,361.704490186404,23.9819512938312,0.517373780272722,2019-06-26,2,NA,8,28,-1.09217036862219,-0.615990596956242,-0.641300998264808,0.0406901858194871,0.0388454732797302,4,49.7627118644068
"51","22-BON-H",2019-07-24,"BON","H",4.28878336412384,85.7725576037993,59.6083351561217,46.9,62.2333333333333,11.0333333333333,515.368800922215,29.6951232327074,0.640626693563591,2019-06-27,3,67,48,27,-0.678231751678224,-0.0980285154567649,-0.241808742557044,0.0542855309689737,0.0037603701823561,4,67
"53","27-BON-L",2019-07-24,"BON","L",5.36499857029993,37.5662082196225,32.07518619119,73.3666666666667,34.1333333333333,12.8333333333333,645.588161292758,21.8991246078447,0.472439992234427,2019-06-27,3,45,5,27,-0.733039600987577,-0.0573951894877998,-1.19057762073518,0.0555256188757298,-0.0410911961650534,4,45
"54","29-BON-H",2019-07-24,"BON","H",3.08753039510782,26.5053448125291,21.8788643278406,68.8333333333333,49.5666666666667,1.56666666666667,370.400729733102,20.7648012339029,0.447968706940016,2019-07-02,8,46,7,22,-1.32903708229319,-0.535548344110982,-0.99633328661682,0.0265130228118645,-0.0336854144619953,4,46
"57","35-BON-L",2019-07-24,"BON","L",7.03402783700804,35.380174316895,26.3011249286985,81.0666666666667,23.4666666666667,16.2666666666667,849.710562710571,25.7454807929345,0.55541922171302,2019-06-30,6,65,33,24,-0.239520467957791,0.435415072409443,-1.03174236981408,0.0831686930506285,-0.0379019984316227,4,65
"59","53-BON-L",2019-07-24,"BON","L",2.11499196894436,25.6809555758731,17.9851980203261,53.7666666666667,61.9,1.43333333333333,247.665559563385,37.5582600154558,0.8102617975736,2019-07-16,22,46,18,8,-1.10479988224528,-0.128552746763934,0.843723118680297,0.0230289778352914,-0.00949114757617959,2,46
"60","01-BON-L",2019-07-31,"BON","L",1.61058479582954,30.5412835355687,25.9818858314884,39.8333333333333,80.3666666666667,0.566666666666667,194.504957176347,22.9905366181115,0.495985530738295,2019-07-08,14,NA,22,23,-1.60372450037286,-0.766208961344179,-0.568386774352358,0.0146419258070666,-0.0269398870723807,4,49.7627118644068
"61","02-BON-L",2019-07-31,"BON","L",6.35571177916018,193.372821577904,193.372821577904,11.1333333333333,20.5666666666667,3.06666666666667,220.966912855469,38.4446906990299,0.829385178656792,2019-06-21,0,NA,12,40,-0.197786487792015,-0.174162418673871,0.726562376810668,-0.704544404186541,0.0222908073681358,6,49.7627118644068
"62","07-BON-H",2019-07-31,"BON","H",1.97534200745637,190.387828151578,183.804337100788,69.0666666666667,50.9666666666667,0.566666666666667,238.226246099238,16.658936729547,0.359390983889908,2019-07-22,28,45,26,9,-1.29942929099624,-1.34610202181588,-1.21708743259331,0.0190165756322618,-0.044655699587027,2,45
"63","02-BON-L",2019-08-01,"BON","L",5.78630422842533,39.1791558102013,31.9240363587237,101.133333333333,14.1333333333333,5.56666666666667,699.178427601394,17.9631496658316,0.387527375664654,2019-06-21,0,NA,12,41,-0.738050830749389,-0.112293591293704,-1.64924900188442,0.061211008845734,-0.0432136457880463,6,49.7627118644068
"64","07-BON-H",2019-08-01,"BON","H",5.44340899407231,265.101300382929,259.381158947958,84.0333333333333,33.0333333333333,3.2,654.66065502043,37.5611725080262,0.81032463012933,2019-07-22,28,45,26,10,0.283074799666735,-0.0889184864053028,0.450926235599851,0.0788505762160955,-0.0492722266414278,2,45
"65","09-BON-L",2019-08-01,"BON","L",3.3675074348107,135.563414460508,122.981131459592,59.2666666666667,58.2666666666667,2.7,404.886643912073,24.2131244512702,0.522360986230085,2019-06-21,0,NA,14,41,-0.906275071256414,-0.635450457688746,-0.656446276374771,0.0392664898385582,-0.0273289918918714,6,49.7627118644068
"67","12-BON-H",2019-08-01,"BON","H",2.64113899584284,52.0408543538984,41.6445814227598,82.3333333333333,37,1.16666666666667,318.257248999062,38.8755372330969,0.838680031161349,2019-06-22,0,66,25,40,-0.874908037888753,-0.0342808529021957,0.90782714434524,0.0421730788529052,-0.00888689118878388,6,66
"68","13-BON-H",2019-08-01,"BON","H",1.28431908363573,23.8914810774505,20.799338512698,45.2666666666667,75.1333333333333,0.1,154.760449578106,23.8118834755008,0.513704828193123,2019-07-02,8,46,6,30,-1.67302959887111,-0.787863327035658,-0.441697031599041,0.0105340878569344,-0.0270655362961252,5,46
"69","14-BON-H",2019-08-01,"BON","H",1.72346578728139,15.159382260516,12.2114932073581,58.2666666666667,62.1,0.0333333333333333,207.505280788679,37.0257746504404,0.798774243334893,2019-07-24,30,35,11,8,-1.22492112349778,-0.19970331988407,0.836901904431128,0.0271402643131354,-0.0173307681457709,2,35
"71","18-BON-L",2019-08-01,"BON","L",4.70930749386071,82.5614269932418,81.1229908604781,57.4,55.2666666666667,7.66666666666667,566.686668427906,34.0626137611901,0.734848596416326,2019-07-08,14,45,7,24,-0.433912827031412,0.119928658531437,0.146557483242242,0.0603684748726712,-0.0403536235000883,4,45
"73","22-BON-H",2019-08-01,"BON","H",2.61548990836654,39.9542803238152,20.8310694972617,61.6666666666667,56.9666666666667,1.56666666666667,314.381886985659,35.3307321920419,0.762206304651355,2019-06-27,3,67,48,35,-1.02102350927943,-0.123203928193072,0.547342236062405,0.0382990093222126,0.00587496283047669,5,67
"75","43-BON-L",2019-08-01,"BON","L",15.2620114243672,82.0763635548851,60.7737280424757,73.4,3.86666666666667,42.9,1833.98503949479,40.2494158156673,0.868319352298784,2019-07-28,34,42,17,4,2.19712838373478,2.52284827267894,-0.671074202475805,0.184683769854356,-0.0382658867738213,1,42
"77","52-BON-H-2ndBrood",2019-08-01,"BON","H",5.48580644695332,42.0513337753816,28.7751916110612,88.9,25.4,5.83333333333333,659.028214493992,39.7171401978593,0.856836323034056,2019-07-29,35,47,38,3,-0.210727524251217,0.606025980282479,0.601781172403093,0.0729549390975207,-0.0125930765331035,1,47
"78","01-BON-L",2019-08-08,"BON","L",7.27184041494332,168.658045742328,162.952484681043,93.3,12.3,6.7,816.627678598135,34.3020056433778,0.74001310874214,2019-07-08,14,NA,22,31,0.326051491304723,0.373840490817363,-0.121296401116007,0.00843341409797934,-0.0416406390959601,5,49.7627118644068
"79","02-BON-L",2019-08-08,"BON","L",3.14858880561063,33.5559281092928,33.5559281092928,73.7333333333333,42.2,4.76666666666667,380.034668837203,11.6737661223476,0.251843581647678,2019-06-21,0,NA,12,48,-1.54085409863969,-0.873426853726783,-1.92598152475078,0.0217782888800861,-0.0510432267271723,7,49.7627118644068
"81","06-BON-H",2019-08-08,"BON","H",2.43440905742159,59.1535971792064,31.6324814162149,72.3333333333333,46.6666666666667,1.16666666666667,292.534821733495,31.5196459320486,0.679987969657682,2019-08-08,28,57,42,0,-1.13241900746286,-0.33723592880625,0.189315390030423,0.0346147758966522,0.0173741057174961,1,57
"82","07-BON-H",2019-08-08,"BON","H",2.15291286362041,253.90334465502,246.150923564233,71.2,47.2666666666667,0.466666666666667,256.053103246588,40.8523567293701,0.881326876831775,2019-07-22,28,45,26,17,-0.434755980298975,-0.611604483211021,1.23329594222026,0.040638536821193,-0.0286763429079103,3,45
"83","09-BON-L",2019-08-08,"BON","L",5.64797468928174,35.9696731249838,24.289669032407,38.7,4.4,2.8,259.242038238032,43.1237570649772,0.930328851848213,2019-06-21,0,NA,14,48,-0.515370142752809,0.399368660454556,1.1781861968842,-0.532816625009755,0.0476189053654325,7,49.7627118644068
"85","12-BON-H",2019-08-08,"BON","H",3.09232252177,28.2517105611363,25.41665787008,96.9666666666667,21.9333333333333,1.4,372.006399368931,25.3660267630283,0.547233083584102,2019-06-22,0,66,25,47,-1.19277390179069,-0.375287785000638,-0.529893512318886,0.032092694164943,-0.0335853433658368,7,66
"86","13-BON-H",2019-08-08,"BON","H",0.118492776322961,4.10552555465264,3.52859746235752,0.633333333333333,119.6,0,14.2467814732307,45.9518889768345,0.991341455886146,2019-07-02,8,46,6,37,-1.38063320361332,-0.179877479378195,1.9597504652962,0.0162185052700204,-0.00720551575238594,6,46
"87","14-BON-H",2019-08-08,"BON","H",0.18411445150525,5.97809334152627,4.11140768936867,2.1,118.233333333333,0,22.155105664465,42.1973018732985,0.910342003451294,2019-07-24,30,35,11,15,-1.46616759632894,-0.304786562177761,1.57004292436845,0.0137909052125649,-0.00830727290835031,3,35
"90","18-BON-L",2019-08-09,"BON","L",4.91721312094095,29.6928606535746,24.3136637893348,89.0333333333333,23.9666666666667,4.66666666666667,578.592077230718,23.1319967848192,0.499037316654747,2019-07-08,14,45,7,32,-0.837131508246717,-0.095221189746589,-0.998395966586658,0.0321910211351247,-0.0359387700630707,5,45
"92","29-BON-H",2019-08-09,"BON","H",1.6602904243158,35.284867274918,34.2950057368853,58.5666666666667,60.8333333333333,0.633333333333333,199.29019393204,30.3447335587305,0.654641039017007,2019-07-02,8,46,7,38,-1.37315323545244,-0.510251922740759,0.173751268856543,0.0198718733328538,-0.0280364190273995,6,46
"95","41-BON-H",2019-08-09,"BON","H",1.9338603961018,123.027593991235,28.1543014234136,51.1333333333333,61.2,0.5,218.203914693487,39.4600863623315,0.851290781180888,2019-08-05,42,49,72,4,-0.971770962939259,-0.244591265836645,1.07889152061907,0.0279417002962327,0.147975151085455,1,49
"97","52-BON-H-2ndBrood",2019-08-09,"BON","H",9.00231290044208,62.6943350808839,49.9332616002009,56.4666666666667,7.43333333333333,14.0333333333333,701.580252041119,36.3988675103479,0.785249684262294,2019-07-29,35,47,38,11,0.193406831883804,0.806541283708043,0.0205247643274762,-0.443528935774515,0.0231352671127167,2,47
"98","53-BON-L",2019-08-09,"BON","L",3.14171336099049,57.6290702551479,53.0877123950446,88.5666666666667,23.1333333333333,1.2,354.699438455826,29.94622036345,0.646043728656201,2019-07-16,22,46,18,24,-1.00704871010508,-0.297825133626547,-0.0499265663754824,0.00436960488062397,-0.0262052419725209,4,46
"100","60-BON-L",2019-08-09,"BON","L",11.2957969182288,493.739925833481,384.995304984263,83.0333333333333,4.63333333333333,24.6333333333333,1268.5179939171,34.7477836699491,0.74963008527353,2019-08-05,42,39,15,4,1.93015534732207,0.452015348687674,-0.534128685228835,0.0345978289519048,0.110441647123909,1,39
"101","01-BON-L",2019-08-19,"BON","L",6.94229306531497,36.9462288143015,35.5585882364934,104.166666666667,8.76666666666667,7.6,836.777724139298,29.0452958788556,0.626607666067968,2019-07-08,14,NA,22,42,-0.157996633015364,0.518841624213168,-0.681495145726019,0.0813394674202677,-0.0491064976443354,6,49.7627118644068
"103","06-BON-H",2019-08-19,"BON","H",2.95562590932725,40.4148099067778,35.4426487962721,78.8,39.9333333333333,1.7,355.955880346646,12.9032658470696,0.278368150588292,2019-08-08,28,57,42,11,-1.5424613975138,-0.880878440096264,-1.77320139278361,0.0204553307358927,-0.0404990220620631,2,57
"104","07-BON-H",2019-08-19,"BON","H",2.43896308945912,35.2441955967408,29.2241791104263,68.4333333333333,50.2666666666667,1.86666666666667,294.057649819121,33.6895118625026,0.726799495766183,2019-07-22,28,45,26,28,-1.10225167645513,-0.222959294365151,0.405194268179581,0.0340420528917979,-0.0190158742133407,4,45
"106","12-BON-H",2019-08-19,"BON","H",4.55372750408428,187.682716436474,185.847491787991,71.4,40.6333333333333,8.06666666666667,546.902673240522,8.19155906034824,0.176720310430694,2019-06-22,0,66,25,58,-0.928276765830323,-1.12521053667151,-2.42815035014371,0.0373254874638622,-0.0699430942319798,9,66
"107","14-BON-H",2019-08-19,"BON","H",3.64200837593532,44.0778115687262,43.5821388877799,81.8,34.3333333333333,4.5,439.347610416998,27.536934802223,0.594067091588759,2019-07-24,30,35,11,26,-0.959563429175048,-0.22966107814523,-0.380776924431152,0.042302157346069,-0.0399436238893112,4,35
"110","22-BON-H",2019-08-19,"BON","H",7.74087771618472,87.6457189195757,86.3109866963138,86.1333333333333,18.6666666666667,15.3,929.679413713785,32.9925992111274,0.711764675265376,2019-06-27,3,67,48,53,0.262278758318494,0.684761241303724,-0.374265616871776,0.0912519536011971,-0.0533037444102841,8,67
"113","29-BON-H",2019-08-19,"BON","H",12.6411758482739,466.75452934448,462.724855608672,24.2,26.1333333333333,7.26666666666667,728.131728860578,31.3812723581351,0.677002772241995,2019-07-02,8,46,7,48,1.50960023429199,-0.0975988264629044,-0.62447714011176,-0.991684962084531,0.0102569474356787,7,46
"116","40-BON-L-2ndBrood",2019-08-19,"BON","L",8.73001682040887,88.7709922381001,71.3884138739618,83.5333333333333,7.06666666666667,16.5666666666667,935.56680258715,36.9428335249064,0.796984915888938,2019-08-15,35,37,11,4,0.472954138904995,0.946396616048571,-0.0423650537409711,-0.0562108941089872,-0.00761360296452257,1,37
"117","41-BON-H",2019-08-19,"BON","H",3.68379208772848,340.589573337479,249.659288205829,79.8,37.1,3.66666666666667,444.142532710464,36.2500940101272,0.782040124403277,2019-08-05,42,49,72,14,-0.08788960241877,-0.578764707663659,0.564899790419594,0.0747723687074883,0.108700638695691,2,49
"118","47-BON-H",2019-08-19,"BON","H",2.38521205264251,171.290554911894,95.0142078341667,14.8,13.5,0.433333333333333,68.5350929792613,11.3901950315328,0.245725970722973,2019-08-12,49,46,17,7,-1.70614114645799,-1.50077320532732,-1.69151609245048,-0.290496263389147,0.113252887675254,1,46
"120","52-BON-H-2ndBrood",2019-08-19,"BON","H",4.26369440284716,118.28565902758,109.661791299567,73.0333333333333,42.5,4.5,511.78545148842,28.2966175746235,0.610456081081287,2019-07-29,35,47,38,21,-0.620570124634122,-0.265571346328278,-0.368187846031792,0.0505611715365339,-0.0330800988976021,3,47
"123","60-BON-L",2019-08-19,"BON","L",5.19193877776684,685.446134193553,682.907218247164,71.5666666666667,34.5333333333333,8.76666666666667,596.380700939484,35.0110659549214,0.755309996361081,2019-08-05,42,39,15,14,1.17133642422085,-1.39023099886018,0.359691022145424,0.0482247885418748,-0.0915519671108834,2,39
